 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,3,255,0,1294.833,5.833,1294.833,5.833,1294,5,2,2,765,765
2,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,6,255,0,1593.833,6.667,1593.833,6.667,1592,5,3,3,1530,1530
3,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,4,255,0,3478.000,17.000,3478.000,17.000,3477,16,2,2,1020,1020
4,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,12,255,0,2801.833,22.417,2801.833,22.417,2800,20,4,4,3060,3060
5,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,6,255,0,1299.833,33.833,1299.833,33.833,1298,32,3,3,1530,1530
6,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,4,255,0,2045.250,46.500,2045.250,46.500,2044,45,2,3,1020,1020
7,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,4,255,0,4306.000,50.000,4306.000,50.000,4305,49,2,2,1020,1020
8,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,5,255,0,312.100,58.300,312.100,58.300,311,57,2,3,1275,1275
9,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,2,255,0,1566.000,59.500,1566.000,59.500,1565,59,2,1,510,510
10,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,6,255,0,4991.500,61.000,4991.500,61.000,4990,60,3,2,1530,1530
11,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,5,255,0,1212.300,76.900,1212.300,76.900,1211,76,3,2,1275,1275
12,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,4,255,0,4259.750,91.000,4259.750,91.000,4258,89,3,4,1020,1020
13,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,5,255,0,4395.900,99.300,4395.900,99.300,4395,98,2,3,1275,1275
14,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,7,255,0,2601.500,103.500,2601.500,103.500,2600,102,3,3,1785,1785
15,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,13,255,0,1581.885,110.115,1581.885,110.115,1580,108,4,4,3315,3315
16,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,7,255,0,3360.214,112.500,3360.214,112.500,3359,111,3,3,1785,1785
17,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,1,255,0,1417.500,112.500,1417.500,112.500,1417,112,1,1,255,255
18,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,1,255,0,1377.500,120.500,1377.500,120.500,1377,120,1,1,255,255
19,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,2,255,0,1376.000,125.000,1376.000,125.000,1375,124,2,2,510,510
20,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,11,255,0,1619.136,125.409,1619.136,125.409,1617,124,4,3,2805,2805
21,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,3,255,0,32.833,127.167,32.833,127.167,32,126,2,2,765,765
22,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,4,255,0,4466.750,129.500,4466.750,129.500,4466,128,2,3,1020,1020
23,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,24,255,0,5142.292,145.625,5142.292,145.625,5139,143,6,5,6120,6120
24,Output\A3_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,6,255,0,1344.333,145.333,1344.333,145.333,1343,144,3,3,1530,1530
