 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,5,255,0,6395.500,14.500,6395.500,14.500,6394,13,3,3,1275,1275
2,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,4,255,0,2609.250,19.500,2609.250,19.500,2608,18,2,3,1020,1020
3,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,3,255,0,3221.167,21.167,3221.167,21.167,3220,20,2,2,765,765
4,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,7,255,0,6064.786,23.500,6064.786,23.500,6063,22,3,3,1785,1785
5,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,4,255,0,5859.500,23.750,5859.500,23.750,5858,23,3,2,1020,1020
6,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,2,255,0,2425.000,26.000,2425.000,26.000,2424,25,2,2,510,510
7,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,9,255,0,6338.500,27.500,6338.500,27.500,6337,26,3,3,2295,2295
8,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,4,255,0,3965.000,29.000,3965.000,29.000,3964,28,2,2,1020,1020
9,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,5,255,0,4131.700,32.100,4131.700,32.100,4130,31,3,2,1275,1275
10,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,7,255,0,1750.643,33.214,1750.643,33.214,1749,32,3,3,1785,1785
11,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,6,255,0,3992.333,34.333,3992.333,34.333,3991,33,3,3,1530,1530
12,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,6,255,0,2156.000,44.500,2156.000,44.500,2155,43,2,3,1530,1530
13,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,5,255,0,6031.300,49.900,6031.300,49.900,6030,49,3,2,1275,1275
14,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,4,255,0,3188.500,52.250,3188.500,52.250,3187,51,3,2,1020,1020
15,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,4,255,0,2079.000,57.000,2079.000,57.000,2078,56,2,2,1020,1020
16,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,2,255,0,1736.500,58.000,1736.500,58.000,1736,57,1,2,510,510
17,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,6,255,0,5933.500,58.333,5933.500,58.333,5932,57,3,3,1530,1530
18,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,1,255,0,3496.500,65.500,3496.500,65.500,3496,65,1,1,255,255
19,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,4,255,0,4524.000,68.000,4524.000,68.000,4523,67,2,2,1020,1020
20,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,1,255,0,4658.500,74.500,4658.500,74.500,4658,74,1,1,255,255
21,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,8,255,0,4223.625,76.625,4223.625,76.625,4222,75,3,3,2040,2040
22,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,2,255,0,4796.000,75.500,4796.000,75.500,4795,75,2,1,510,510
23,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,13,255,0,4719.115,81.115,4719.115,81.115,4717,79,4,4,3315,3315
24,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,4,255,0,2482.000,81.000,2482.000,81.000,2481,80,2,2,1020,1020
25,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,20,255,0,4666.400,83.050,4666.400,83.050,4663,80,6,6,5100,5100
26,Output\A2_ACC_section2_488-Cas9_594-Geph_647-VGAT_20240229_Merged-1.tif_colocs,3,255,0,2472.167,82.167,2472.167,82.167,2471,81,2,2,765,765
