 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,red_thresholded,9,255,0,4628.611,8.056,4628.611,8.056,4627,6,4,4,2295,2295
2,red_thresholded,5,255,0,5414.500,8.300,5414.500,8.300,5413,7,3,3,1275,1275
3,red_thresholded,36,255,0,3977.056,10.889,3977.056,10.889,3973,8,8,7,9180,9180
4,red_thresholded,12,255,0,6511.000,14.000,6511.000,14.000,6509,12,4,4,3060,3060
5,red_thresholded,18,255,0,2174.278,16.056,2174.278,16.056,2171,14,6,4,4590,4590
6,red_thresholded,34,255,0,2207.912,16.206,2207.912,16.206,2204,14,9,5,8670,8670
7,red_thresholded,22,255,0,2284.773,17.727,2284.773,17.727,2282,14,6,8,5610,5610
8,red_thresholded,28,255,0,2429.000,16.500,2429.000,16.500,2426,14,6,5,7140,7140
9,red_thresholded,46,255,0,4028.109,16.870,4028.109,16.870,4023,14,10,6,11730,11730
10,red_thresholded,55,255,0,3244.645,20.591,3244.645,20.591,3238,15,12,10,14025,14025
11,red_thresholded,18,255,0,3408.500,17.000,3408.500,17.000,3406,15,5,4,4590,4590
12,red_thresholded,12,255,0,3682.917,17.250,3682.917,17.250,3681,15,4,4,3060,3060
13,red_thresholded,9,255,0,4583.833,17.056,4583.833,17.056,4582,15,4,4,2295,2295
14,red_thresholded,12,255,0,1437.667,18.583,1437.667,18.583,1435,17,5,3,3060,3060
15,red_thresholded,6,255,0,2162.000,18.500,2162.000,18.500,2161,17,2,3,1530,1530
16,red_thresholded,4,255,0,3348.000,19.000,3348.000,19.000,3347,18,2,2,1020,1020
17,red_thresholded,12,255,0,3253.000,20.500,3253.000,20.500,3251,19,4,3,3060,3060
18,red_thresholded,9,255,0,4105.167,20.611,4105.167,20.611,4103,19,4,3,2295,2295
19,red_thresholded,30,255,0,1477.167,23.267,1477.167,23.267,1473,20,8,7,7650,7650
20,red_thresholded,7,255,0,2131.071,22.214,2131.071,22.214,2130,20,2,4,1785,1785
21,red_thresholded,22,255,0,1391.591,25.136,1391.591,25.136,1389,21,5,7,5610,5610
22,red_thresholded,23,255,0,1932.413,23.891,1932.413,23.891,1930,21,5,6,5865,5865
23,red_thresholded,18,255,0,1705.778,24.111,1705.778,24.111,1703,22,6,4,4590,4590
24,red_thresholded,4,255,0,1791.000,23.000,1791.000,23.000,1790,22,2,2,1020,1020
25,red_thresholded,9,255,0,2105.056,23.611,2105.056,23.611,2103,22,4,4,2295,2295
26,red_thresholded,10,255,0,3231.000,23.500,3231.000,23.500,3229,22,4,3,2550,2550
27,red_thresholded,15,255,0,2324.767,25.167,2324.767,25.167,2323,23,4,5,3825,3825
28,red_thresholded,7,255,0,3950.929,25.214,3950.929,25.214,3950,23,2,4,1785,1785
29,red_thresholded,29,255,0,1570.017,27.534,1570.017,27.534,1567,24,6,7,7395,7395
30,red_thresholded,10,255,0,2334.700,26.800,2334.700,26.800,2333,24,4,5,2550,2550
31,red_thresholded,4,255,0,3406.250,25.500,3406.250,25.500,3405,24,2,3,1020,1020
32,red_thresholded,4,255,0,3453.000,26.000,3453.000,26.000,3452,25,2,2,1020,1020
33,red_thresholded,9,255,0,1705.278,29.167,1705.278,29.167,1704,27,3,4,2295,2295
34,red_thresholded,26,255,0,1794.385,29.462,1794.385,29.462,1791,27,6,5,6630,6630
35,red_thresholded,11,255,0,3214.591,29.136,3214.591,29.136,3213,27,3,4,2805,2805
36,red_thresholded,18,255,0,2063.000,31.000,2063.000,31.000,2061,28,4,6,4590,4590
37,red_thresholded,4,255,0,4293.250,29.500,4293.250,29.500,4292,28,2,3,1020,1020
38,red_thresholded,6,255,0,5009.500,29.000,5009.500,29.000,5008,28,3,2,1530,1530
39,red_thresholded,7,255,0,1155.500,30.786,1155.500,30.786,1154,29,3,3,1785,1785
40,red_thresholded,14,255,0,1672.929,31.571,1672.929,31.571,1671,29,4,5,3570,3570
41,red_thresholded,13,255,0,2748.346,30.962,2748.346,30.962,2746,29,4,4,3315,3315
42,red_thresholded,8,255,0,3004.625,31.250,3004.625,31.250,3003,29,3,4,2040,2040
43,red_thresholded,25,255,0,4185.700,32.820,4185.700,32.820,4183,29,5,7,6375,6375
44,red_thresholded,13,255,0,208.500,32.500,208.500,32.500,207,30,3,5,3315,3315
45,red_thresholded,36,255,0,1779.333,33.333,1779.333,33.333,1775,31,9,5,9180,9180
46,red_thresholded,4,255,0,1815.000,32.000,1815.000,32.000,1814,31,2,2,1020,1020
47,red_thresholded,4,255,0,2054.000,33.000,2054.000,33.000,2053,32,2,2,1020,1020
48,red_thresholded,19,255,0,2343.605,34.816,2343.605,34.816,2341,32,5,5,4845,4845
49,red_thresholded,4,255,0,2571.000,33.000,2571.000,33.000,2570,32,2,2,1020,1020
50,red_thresholded,36,255,0,4174.944,37.306,4174.944,37.306,4171,32,7,11,9180,9180
51,red_thresholded,4,255,0,1972.000,34.000,1972.000,34.000,1971,33,2,2,1020,1020
52,red_thresholded,8,255,0,2093.625,34.750,2093.625,34.750,2092,33,3,4,2040,2040
53,red_thresholded,8,255,0,2918.750,35.125,2918.750,35.125,2917,33,3,4,2040,2040
54,red_thresholded,5,255,0,1581.900,35.700,1581.900,35.700,1581,34,2,3,1275,1275
55,red_thresholded,53,255,0,3162.104,38.387,3162.104,38.387,3158,34,8,9,13515,13515
56,red_thresholded,73,255,0,3183.390,38.719,3183.390,38.719,3179,34,9,10,18615,18615
