 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,red_thresholded,11,255,0,5910.591,3.682,5910.591,3.682,5908,2,5,3,2805,2805
2,red_thresholded,9,255,0,4817.833,5.611,4817.833,5.611,4816,4,4,3,2295,2295
3,red_thresholded,9,255,0,4873.389,5.056,4873.389,5.056,4871,4,5,3,2295,2295
4,red_thresholded,13,255,0,5133.115,6.423,5133.115,6.423,5131,4,4,5,3315,3315
5,red_thresholded,6,255,0,5196.667,5.667,5196.667,5.667,5195,4,3,3,1530,1530
6,red_thresholded,15,255,0,5445.833,6.033,5445.833,6.033,5443,4,6,4,3825,3825
7,red_thresholded,8,255,0,4951.000,6.500,4951.000,6.500,4949,5,4,3,2040,2040
8,red_thresholded,8,255,0,5525.125,7.125,5525.125,7.125,5523,6,5,2,2040,2040
9,red_thresholded,28,255,0,5647.571,8.429,5647.571,8.429,5644,6,8,6,7140,7140
10,red_thresholded,13,255,0,5826.038,7.885,5826.038,7.885,5824,6,4,4,3315,3315
11,red_thresholded,6,255,0,6271.167,8.000,6271.167,8.000,6270,6,3,4,1530,1530
12,red_thresholded,19,255,0,3917.658,9.658,3917.658,9.658,3914,7,7,5,4845,4845
13,red_thresholded,16,255,0,3982.500,9.000,3982.500,9.000,3980,7,5,4,4080,4080
14,red_thresholded,6,255,0,4313.333,8.333,4313.333,8.333,4312,7,3,3,1530,1530
15,red_thresholded,5,255,0,4404.500,8.500,4404.500,8.500,4403,7,3,3,1275,1275
16,red_thresholded,70,255,0,4434.043,11.543,4434.043,11.543,4429,7,10,9,17850,17850
17,red_thresholded,5,255,0,4532.700,7.900,4532.700,7.900,4531,7,3,2,1275,1275
18,red_thresholded,24,255,0,4618.667,9.542,4618.667,9.542,4616,7,6,6,6120,6120
19,red_thresholded,20,255,0,4713.450,9.250,4713.450,9.250,4711,7,5,5,5100,5100
20,red_thresholded,6,255,0,5281.000,7.833,5281.000,7.833,5279,7,4,2,1530,1530
21,red_thresholded,37,255,0,6347.473,10.500,6347.473,10.500,6344,7,7,7,9435,9435
22,red_thresholded,6,255,0,4373.000,9.000,4373.000,9.000,4371,8,4,2,1530,1530
23,red_thresholded,6,255,0,4802.000,9.500,4802.000,9.500,4801,8,2,3,1530,1530
24,red_thresholded,6,255,0,4816.500,10.000,4816.500,10.000,4815,9,3,2,1530,1530
25,red_thresholded,19,255,0,5080.184,12.132,5080.184,12.132,5078,9,5,7,4845,4845
26,red_thresholded,36,255,0,2759.750,14.611,2759.750,14.611,2755,11,8,8,9180,9180
27,red_thresholded,14,255,0,2975.786,13.500,2975.786,13.500,2974,11,4,5,3570,3570
28,red_thresholded,27,255,0,3449.833,13.870,3449.833,13.870,3446,11,7,7,6885,6885
29,red_thresholded,9,255,0,4387.167,12.611,4387.167,12.611,4385,11,4,3,2295,2295
30,red_thresholded,5,255,0,5174.900,12.700,5174.900,12.700,5174,11,2,3,1275,1275
31,red_thresholded,27,255,0,5255.537,14.722,5255.537,14.722,5253,11,5,7,6885,6885
32,red_thresholded,8,255,0,5465.000,12.500,5465.000,12.500,5463,11,4,3,2040,2040
33,red_thresholded,9,255,0,5491.167,12.611,5491.167,12.611,5489,11,4,3,2295,2295
34,red_thresholded,35,255,0,5691.986,16.214,5691.986,16.214,5690,11,4,11,8925,8925
35,red_thresholded,41,255,0,5945.061,14.500,5945.061,14.500,5941,11,8,8,10455,10455
36,red_thresholded,29,255,0,3603.638,15.155,3603.638,15.155,3599,12,9,7,7395,7395
37,red_thresholded,18,255,0,3718.056,15.611,3718.056,15.611,3716,12,4,8,4590,4590
38,red_thresholded,8,255,0,3770.750,13.625,3770.750,13.625,3769,12,4,3,2040,2040
39,red_thresholded,4,255,0,3807.000,13.000,3807.000,13.000,3806,12,2,2,1020,1020
40,red_thresholded,38,255,0,4341.000,15.026,4341.000,15.026,4337,12,8,6,9690,9690
41,red_thresholded,14,255,0,4356.214,14.000,4356.214,14.000,4354,12,4,4,3570,3570
42,red_thresholded,22,255,0,5821.955,13.773,5821.955,13.773,5819,12,7,4,5610,5610
43,red_thresholded,12,255,0,5974.083,14.250,5974.083,14.250,5972,12,4,4,3060,3060
44,red_thresholded,7,255,0,6180.357,13.786,6180.357,13.786,6179,12,3,3,1785,1785
45,red_thresholded,6,255,0,6489.333,13.667,6489.333,13.667,6488,12,3,3,1530,1530
46,red_thresholded,65,255,0,2008.285,16.977,2008.285,16.977,2003,13,10,9,16575,16575
47,red_thresholded,28,255,0,2067.357,15.643,2067.357,15.643,2062,13,9,5,7140,7140
48,red_thresholded,42,255,0,2097.690,15.381,2097.690,15.381,2091,13,12,5,10710,10710
49,red_thresholded,35,255,0,2592.100,15.786,2592.100,15.786,2587,13,11,5,8925,8925
50,red_thresholded,4,255,0,2964.500,14.000,2964.500,14.000,2963,13,3,2,1020,1020
51,red_thresholded,10,255,0,3751.000,14.700,3751.000,14.700,3749,13,4,3,2550,2550
52,red_thresholded,8,255,0,3819.000,14.000,3819.000,14.000,3817,13,4,2,2040,2040
53,red_thresholded,16,255,0,3976.688,15.188,3976.688,15.188,3974,13,5,4,4080,4080
54,red_thresholded,4,255,0,4584.000,14.000,4584.000,14.000,4583,13,2,2,1020,1020
55,red_thresholded,13,255,0,4628.115,14.962,4628.115,14.962,4626,13,4,4,3315,3315
56,red_thresholded,57,255,0,4847.307,17.500,4847.307,17.500,4842,13,10,9,14535,14535
57,red_thresholded,12,255,0,5194.000,15.000,5194.000,15.000,5192,13,4,4,3060,3060
58,red_thresholded,17,255,0,5499.912,16.500,5499.912,16.500,5497,13,5,6,4335,4335
59,red_thresholded,6,255,0,6275.333,14.667,6275.333,14.667,6274,13,3,3,1530,1530
60,red_thresholded,11,255,0,2123.955,15.682,2123.955,15.682,2122,14,4,4,2805,2805
61,red_thresholded,16,255,0,2240.125,15.562,2240.125,15.562,2237,14,6,4,4080,4080
62,red_thresholded,12,255,0,2505.000,16.000,2505.000,16.000,2503,14,4,4,3060,3060
63,red_thresholded,21,255,0,3031.548,16.881,3031.548,16.881,3029,14,5,6,5355,5355
64,red_thresholded,17,255,0,3190.735,16.441,3190.735,16.441,3189,14,4,5,4335,4335
65,red_thresholded,10,255,0,3920.800,16.200,3920.800,16.200,3919,14,4,4,2550,2550
66,red_thresholded,31,255,0,4093.726,18.113,4093.726,18.113,4091,14,5,8,7905,7905
67,red_thresholded,4,255,0,4804.000,15.000,4804.000,15.000,4803,14,2,2,1020,1020
68,red_thresholded,4,255,0,6282.500,15.000,6282.500,15.000,6281,14,3,2,1020,1020
69,red_thresholded,38,255,0,2515.684,18.605,2515.684,18.605,2512,15,7,7,9690,9690
70,red_thresholded,10,255,0,2572.200,17.200,2572.200,17.200,2570,15,4,4,2550,2550
71,red_thresholded,12,255,0,2748.250,16.917,2748.250,16.917,2746,15,4,4,3060,3060
72,red_thresholded,5,255,0,2859.300,15.900,2859.300,15.900,2858,15,3,2,1275,1275
73,red_thresholded,4,255,0,3043.000,16.000,3043.000,16.000,3042,15,2,2,1020,1020
74,red_thresholded,5,255,0,6168.700,15.900,6168.700,15.900,6167,15,3,2,1275,1275
75,red_thresholded,29,255,0,3659.155,18.776,3659.155,18.776,3656,16,6,6,7395,7395
76,red_thresholded,9,255,0,5040.500,17.500,5040.500,17.500,5039,16,3,3,2295,2295
77,red_thresholded,36,255,0,5289.500,19.000,5289.500,19.000,5286,16,7,6,9180,9180
78,red_thresholded,5,255,0,5484.700,17.100,5484.700,17.100,5483,16,3,2,1275,1275
79,red_thresholded,13,255,0,1247.962,18.577,1247.962,18.577,1245,17,6,3,3315,3315
80,red_thresholded,19,255,0,1802.816,19.237,1802.816,19.237,1800,17,6,5,4845,4845
81,red_thresholded,20,255,0,2957.650,19.450,2957.650,19.450,2955,17,6,5,5100,5100
82,red_thresholded,11,255,0,4302.318,19.773,4302.318,19.773,4300,17,4,5,2805,2805
83,red_thresholded,9,255,0,4757.611,18.833,4757.611,18.833,4756,17,3,4,2295,2295
84,red_thresholded,4,255,0,4932.000,18.000,4932.000,18.000,4931,17,2,2,1020,1020
85,red_thresholded,9,255,0,4935.944,18.833,4935.944,18.833,4934,17,4,3,2295,2295
86,red_thresholded,8,255,0,1449.625,19.375,1449.625,19.375,1448,18,3,3,2040,2040
87,red_thresholded,25,255,0,1555.340,20.460,1555.340,20.460,1552,18,7,5,6375,6375
88,red_thresholded,25,255,0,1827.020,20.700,1827.020,20.700,1823,18,9,6,6375,6375
89,red_thresholded,64,255,0,2255.203,22.578,2255.203,22.578,2250,18,12,10,16320,16320
90,red_thresholded,7,255,0,2279.214,19.500,2279.214,19.500,2278,18,3,3,1785,1785
91,red_thresholded,8,255,0,2527.625,19.375,2527.625,19.375,2526,18,3,3,2040,2040
92,red_thresholded,6,255,0,4666.333,19.833,4666.333,19.833,4665,18,3,3,1530,1530
93,red_thresholded,7,255,0,4803.500,19.214,4803.500,19.214,4802,18,3,3,1785,1785
