 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,IntDen,RawIntDen
1,green_thresholded,9,255,0,6433.500,3.500,6433.500,3.500,6432,2,3,3,2295,2295
2,green_thresholded,11,255,0,5410.136,6.409,5410.136,6.409,5408,5,4,3,2805,2805
3,green_thresholded,8,255,0,5116.375,7.375,5116.375,7.375,5115,6,3,3,2040,2040
4,green_thresholded,9,255,0,6456.500,7.833,6456.500,7.833,6455,6,3,4,2295,2295
5,green_thresholded,14,255,0,5657.786,9.143,5657.786,9.143,5656,7,4,4,3570,3570
6,green_thresholded,21,255,0,6007.500,10.500,6007.500,10.500,6005,8,5,5,5355,5355
7,green_thresholded,7,255,0,5143.214,10.500,5143.214,10.500,5142,9,3,3,1785,1785
8,green_thresholded,8,255,0,4430.250,12.125,4430.250,12.125,4429,10,3,4,2040,2040
9,green_thresholded,5,255,0,5014.700,11.900,5014.700,11.900,5013,11,3,2,1275,1275
10,green_thresholded,12,255,0,6455.750,14.333,6455.750,14.333,6453,12,5,4,3060,3060
11,green_thresholded,4,255,0,2108.000,15.500,2108.000,15.500,2107,14,2,3,1020,1020
12,green_thresholded,12,255,0,2752.250,17.167,2752.250,17.167,2750,15,4,4,3060,3060
13,green_thresholded,15,255,0,3625.900,17.900,3625.900,17.900,3624,16,4,4,3825,3825
14,green_thresholded,7,255,0,1575.786,20.500,1575.786,20.500,1574,19,3,3,1785,1785
15,green_thresholded,11,255,0,2026.500,20.500,2026.500,20.500,2024,19,5,3,2805,2805
16,green_thresholded,14,255,0,3591.214,22.000,3591.214,22.000,3589,20,4,4,3570,3570
17,green_thresholded,12,255,0,4618.000,22.000,4618.000,22.000,4616,20,4,4,3060,3060
18,green_thresholded,4,255,0,1631.000,22.000,1631.000,22.000,1630,21,2,2,1020,1020
19,green_thresholded,7,255,0,4596.214,23.500,4596.214,23.500,4595,22,3,3,1785,1785
20,green_thresholded,9,255,0,1826.389,24.833,1826.389,24.833,1825,23,3,4,2295,2295
21,green_thresholded,12,255,0,2520.000,25.000,2520.000,25.000,2518,23,4,4,3060,3060
22,green_thresholded,19,255,0,3238.711,25.553,3238.711,25.553,3236,23,5,5,4845,4845
23,green_thresholded,8,255,0,4460.000,26.500,4460.000,26.500,4458,25,4,3,2040,2040
24,green_thresholded,19,255,0,3930.342,29.342,3930.342,29.342,3928,27,5,5,4845,4845
25,green_thresholded,5,255,0,4009.100,28.500,4009.100,28.500,4008,27,3,3,1275,1275
26,green_thresholded,10,255,0,1396.700,29.500,1396.700,29.500,1395,28,4,3,2550,2550
27,green_thresholded,6,255,0,4449.500,29.000,4449.500,29.000,4448,28,3,2,1530,1530
28,green_thresholded,4,255,0,4186.250,30.500,4186.250,30.500,4185,29,2,3,1020,1020
29,green_thresholded,27,255,0,2861.315,33.722,2861.315,33.722,2858,31,7,5,6885,6885
30,green_thresholded,4,255,0,3940.750,32.500,3940.750,32.500,3940,31,2,3,1020,1020
31,green_thresholded,6,255,0,3498.000,33.500,3498.000,33.500,3496,32,4,3,1530,1530
32,green_thresholded,9,255,0,3585.833,33.389,3585.833,33.389,3584,32,4,3,2295,2295
33,green_thresholded,6,255,0,3733.333,33.667,3733.333,33.667,3732,32,3,3,1530,1530
34,green_thresholded,10,255,0,5247.700,34.600,5247.700,34.600,5246,32,3,5,2550,2550
35,green_thresholded,4,255,0,6444.000,33.000,6444.000,33.000,6443,32,2,2,1020,1020
36,green_thresholded,9,255,0,3181.500,34.833,3181.500,34.833,3180,33,3,4,2295,2295
37,green_thresholded,7,255,0,4445.786,34.357,4445.786,34.357,4444,33,3,3,1785,1785
38,green_thresholded,8,255,0,4477.000,34.500,4477.000,34.500,4475,33,4,3,2040,2040
39,green_thresholded,5,255,0,4233.300,36.100,4233.300,36.100,4232,35,3,2,1275,1275
40,green_thresholded,12,255,0,1076.833,38.250,1076.833,38.250,1075,36,4,4,3060,3060
